id,product_name,origin text,price
559,yellow drop / pink drop / pink pad / red pad (택1),저번에 쓰고 좋아서 다시 샀습니다~,"25,000원 "
560,yellow drop / pink drop / pink pad / red pad (택1),"향에서 먼저 진정 효과가 나타나는 듯.. 기분이 좋아집니다~ 무엇보다 패드가 다른 제품보다 부드러워서 피부에 자극이 덜하고, 앏은데도 많은 양의 앰플을 흡수하고있어서, 남은걸로 여기저기 발라도 충분하네요;;;; 개이득! 흡수도 빠르고 보습효과가 좋은것 같아서 재구매의사 충만하네요!","25,000원 "
561,YELLOW INSPIRATION  PEEL DROP  30ml,자극없이 피부 노폐물을 정돈해주니 좋고 끈적이지 않아 좋네요~^^,"35,000원 "
562,yellow drop / pink drop / pink pad / red pad (택1),각질제거도 된데서 자극적인가했는데 자극도 없고 피부결정리도되고좋아요,"25,000원 "
563,YELLOW INSPIRATION  PEEL DROP  30ml,끈적임 없고 산뜻해서 좋아요! 비건 인증에 성분까지 착해서.. 딱 데일리로 쓰기 좋은 에센스입니당 추천해요,"35,000원 "
564,yellow drop / pink drop / pink pad / red pad (택1),고보습 앰플이라 건조해지는 요즘 딱이겠다 싶어 구매했어요. 무자극제품이라는 것도 맘에 듭니다. 제가 구입한 핑크 크림 드롭은 펌핑식이라 양조절이 쉬워요. 묽은 제형의 수분크림 느낌이에요. 색깔마저 핑크핑크 취저~^^ 촉촉하게 잘 발려서 애용하고 있어요!,"25,000원 "
565,PINK DROP 30ml & GREEN PAD 60sheets,지인 추천으로 구입하게 되었는데.. 너무 좋아서 저도 주위에 추천하고있어요 세안후 그린색패드로  얼굴  목 닦아내고 마지막에 발뒤굼치 닦아주는데 발이 매끈매끈해져요 ㅎ 그린색에센스는 스킨처럼 액체인데도 바른후 당김없이 촉촉해요 핑크색 에센스는 제형이 스킨과 로션중간쯤 바르면 진짜진짜 촉촉해요 악건성 피부라서 크림 쳐발쳐발해야했는데 이건 한번 바르면 끝입니다 건성피부이신분 꼭 써보세요~^^ ,"66,000원 "
566,yellow drop / pink drop / pink pad / red pad (택1),요즘 날씨 탓에 피부가 푸석한데 수분감도 좋고 완벽합니다 속건조로 고생하시는 분은 추천!,"25,000원 "
567,yellow drop / pink drop / pink pad / red pad (택1),"필링앰플 신선하니 좋네요! 예민하면서도 건조한피부라 필링이 꼭 필수인데.. 건조해지는시기는 필링을 주에 2,3번해야할정도로 건조한피부 필링후에 자극감때문에 매우불편했는데 필링앰플은 .자극성도없어서 매우 간편하게 이용할수있어용! 건조하고 예민한피부타입분들 매우 강추할께요~:) 향은 무향인듯하고 발림성은 매우부드럽게 흡수도 잘됩니다! 앰플사용후 메이크업해도 밀림하나없이 마무리감최고예여!  ","25,000원 "
568,yellow drop / pink drop / pink pad / red pad (택1),피부가 촉촉해져서 맨들맨들해진 거 같아요 필링까지 되니깐 잘 구매한듯 만족쿠 !!!,"25,000원 "
569,yellow drop / pink drop / pink pad / red pad (택1),"임신하고 피부가 엄청 예민해졌는데, 각질관리, 보습에 최고예요 다른 각질재품쓰고나면 피부가 올라와서 스트레스 받았는데 요재품은 당기거나 각질이 올라와 힘든 부분이 없네여!","25,000원 "
570,yellow drop / pink drop / pink pad / red pad (택1),필링제품이다보니깐 저녁에 주로 발라주는데 살짝 시큼한 냄새가 섞여있어여 확실히.필링효과를 보는것같아여 피부가 엄청 부드러워지고 매끈해집니다 다음날 화장도 잘먹어여 노폐물제거에 좋은거같아여,"25,000원 "
571,yellow drop / pink drop / pink pad / red pad (택1),패키지도 이쁘고 고보습이라서 더 좋아요 ~~! 잘산듯,"25,000원 "
572,yellow drop / pink drop / pink pad / red pad (택1),자극도 없고 끈적임없이 촉촉해서 발림성이 좋네요,"25,000원 "
573,YELLOW INSPIRATION  PEEL DROP  30ml,끈적임없고 부담스러운 텍스처가 아니라 그런지 사용하기 좋아요! 매일쓰고있어요!,"35,000원 "
574,yellow drop / pink drop / pink pad / red pad (택1),2병째 사용이에요~! 보습에💙각질에💙 피부가 정말 안 좋은데도 바르고나면 피부결이 정리되어보여요!😊 좋아요!!,"25,000원 "
575,yellow drop / pink drop / pink pad / red pad (택1),"정말 촉촉해요.. 가을이라그런지 환절기만되면 피부가 따갑고 갈라지는거같아요
건조하기도하고 그치만 엄청발라대도 속당김이있어서 너무힘들었는데 전혀 그런게없어서너무 좋아요","25,000원 "
576,yellow drop / pink drop / pink pad / red pad (택1),"왕왕 좋아유 !! ^_^ 
패드도 꾸준히 쓰는건데,
수분팩처럼 쓰면 완전 촉촉해요","25,000원 "
577,yellow drop / pink drop / pink pad / red pad (택1),앰플이 필링앰플이라 각질제거 효과가 있어서 그런지 바르고나면 피부결이 좋아진느낌이들고  크림바르면 촉촉한게 너무 좋아요,"25,000원 "
578,yellow drop / pink drop / pink pad / red pad (택1),피부결 많이 정돈 됐어요&gt;&lt;,"25,000원 "
579,yellow drop / pink drop / pink pad / red pad (택1),필라테스 갈때 씻고 바를거 가지고 다닐때 안무겁고 딱이에요! 하나로 크림앰플 다되고 원뿔로 사서 만족 ㅋㅋ,"25,000원 "
580,yellow drop / pink drop / pink pad / red pad (택1),산뜻하고 흡수 잘되서 앰플로 최고에요~!,"25,000원 "
581,yellow drop / pink drop / pink pad / red pad (택1),좋아요 순하네요 며칠더써보려구요,"25,000원 "
582,yellow drop / pink drop / pink pad / red pad (택1),"제가 겉은 유분이 많고 속은 건조한 피부여서 많은 고민을 하는 일인 이여서 많은 고민을 하고 요 아이로 픽~ 했네요
핑크색 크림 타입의 고보습 앰플 끈적이지 않고 빠른 흡수로 속부터 차오르는 보습~ 실감하네요^^
이제 피부가건강 해질 일만 남았네요~","25,000원 "
583,yellow drop / pink drop / pink pad / red pad (택1),30대 초반인데도 여드름이 지속적으로 올라오고 피부도 푸석거리는데 이 제품 사용 2일차인데도 피부결과 보습 상태가 확실히  좋아진걸 느끼고있어요~ 유분감이 많으면 트러블이 쉽게 올라오는데 트러블 1도 없이 사용하고있어요~,"25,000원 "
584,yellow drop / pink drop / pink pad / red pad (택1),먼데이뮤지엄 옐로 드롭앰플쓰고 피부결이 정말 좋아졌어요.,"25,000원 "
585,YELLOW INSPIRATION  PEEL DROP  30ml,필링제품은 건조하고 자극있을거라고 생각했는데 필드롭은 촉촉하고 순해서 자극이 전혀 없으니까 데일리로 모공관리하기 좋더라고요 속은 촉촉하고 겉은 산뜻하게 마무리되니까 특히 화장전에 사용하면 결정리 확실히 되네요,"35,000원 "
586,yellow drop / pink drop / pink pad / red pad (택1), 여름동안 땀구멍확장되고 피지가  엄청나게 나왔잖아요 가을되니 건조해지면서 각질이 생기는게 느껴지더라구요 지금 각질관리 해주지 않으면 겨울되면 고생하겠다 싶어서 그래서 구매하게되었어요 각질제거 매번하기엔 귀찮고 필링은 자극이 심하구요 고르고 고르다보니 자극없이 녹여주누 필드롭을 선택했어요 매일 발라주어도 되는 저자극성 필링이라서 안심하고 쓸수 있겠어요 향이 은은하면서도 상쾌하게 나서 바르고도 기분이 업 되네요 제일 좋은 건 세럼이 스포이드형이 아니라 펌프처럼  꾸욱 누르면 나와서 위생적으로 사용할수있구요 편해요 흡수도 잘되고 끈적이지 않아서 좋네요 아직 하루밖에 되지않았지만 향도 발림성도 모두 만족합니다!,"25,000원 "
587,yellow drop / pink drop / pink pad / red pad (택1),촉촉하니 얇게 들어잇고 가볍에 팩하기도 좋은사이즈입니다. 향은 보통 무난하고 진하지않는향입니다. 거친느낌은없다 향은거의 미약한향.,"25,000원 "
588,YELLOW INSPIRATION  PEEL DROP  30ml,보통 바르는 화장품들은 촉촉한 느낌만 남는데 이건 바르고 나면 피부결이 사악 정돈되는게 딱 느껴져요! 펌프도 돌려야 올라오는 타입이라 사용하기도 좋아용!,"35,000원 "
589,YELLOW INSPIRATION  PEEL DROP  30ml,포장이 아주 고급스럽네요~ 옥수수콘에 종이까슬이로 칭칭 감아서 왔어요ㅎㅎ 선물받은 기분이예요ㅎㅎ  주황색 카드가 색감이 더 도드라져서 예쁘게 느껴져요  필링앰플인데 피부당김이나 트러블없어요~ 예민좌인데 괜찮습니다ㅋㅋ 상당히 워터리하고 촉촉해요 스포이드형식이라 위생적으로 쓸 수 있어 좋아요 유자씨덕에 달콤한 향이 나려나 했는데 특별히 진한 향이 나거나 하진 않아서 좋네요ㅎㅎ 이거 하나만 바를거아니니까 향이 진한 건 좀 힘들더라구요  배송은 하루만에 왔어요 ~ ,"35,000원 "
590,yellow drop / pink drop / pink pad / red pad (택1),촉촉하니 마음에 들어요 또 하나 재구매 하려합니드,"25,000원 "
591,yellow drop / pink drop / pink pad / red pad (택1),꾸준히 쓰고 있어요 확실히 관리할수록 화장 잘 먹어요 ㅎ,"25,000원 "
592,YELLOW INSPIRATION  PEEL DROP  30ml,"미끈거림, 끈적임 등의 잔여감 없이 산뜻하게 마무리되니까 피부도 편안하고 넘 마음에 드네요~","35,000원 "
593,YELLOW INSPIRATION  PEEL DROP  30ml,각질케어하면 건조한 경우가 많은데 촉촉하기도 하고 각질정돈이 잘 됩니다! 저자극필링으로 민감피부도 잘 쓸수있어서 더 좋아용👏👏 ,"35,000원 "
594,yellow drop / pink drop / pink pad / red pad (택1),옐로우 앰플은 묽고 가볍게 발리는데 촉촉해요! 끈적거리는 발림성 싫어해서 이런 가벼운 느낌의 앰플을 좋아하는데 발림성은 만족! 피지나 각질 정돈도 된다고 해서 환절기에 쓰기 좋은 느낌?  반면 핑크앰플은 고보습 답게 옐로우앰플보다는 무겁네요 발림성은 묽은데 발랐을때 무게감이 확실히 다르고 더 촉촉해요. 적응양으로도 충분한데 펌핑 형태라 양 조절도 쉽고 일단 색상이 핑꾸핑꾸해서 예쁨 :D  피부 상태에 따라 돌아가면서 발라주면 좋을 듯 싶네요~ 향도 살짝 있는데 개인적으로 향 있는 화장품을 선호하지 않아서 향에서 별 하나 뺐어요 ㅠㅠ 나머진 다 만족♥,"25,000원 "
595,yellow drop / pink drop / pink pad / red pad (택1),요즘 환절기라서 피부가 거칠했는데 촉촉한 느낌이 겁나 좋아요 엄마한테도 하나 더 구입해서 드려야 겠어요,"25,000원 "
